ticker,quarter_key,soe,ln_assets,accruals
ANET,2025-Q2,0.05964606694003943,23.528696799990175,-0.005019898150500176
ANET,2025-Q3,0.05419750897566597,23.616345037520816,0.053466158414963876
ANET,2025-Q4,0.05310922122929157,23.691040924985774,0.043962033256892526
LII,2024-Q4,0.0685635359116022,22.00973986278409,
LII,2025-Q1,0.045494009376627884,21.963204061704957,0.011344562134629855
LII,2025-Q2,0.09560051468776522,22.01873245710576,0.05289238097845429
LII,2025-Q3,0.08710208250581626,21.983032791594542,0.05075753276967599
LII,2025-Q4,0.058699593316674015,22.129803904543344,-0.009187123327943554
NOV,2024-Q4,0.018220227092685504,23.153452274534178,
NOV,2025-Q1,0.013483544752949526,23.145676323008807,0.022354297879890003
NOV,2025-Q2,0.012584704743465635,23.153628299882282,0.0014960837806917188
NOV,2025-Q3,0.009437290527429882,23.151425752848525,-0.015082025048509437
NOV,2025-Q4,0.014347710565937472,23.147271785144795,-0.037994863165352936
MTRN,2024-Q4,0.021819805470207912,21.252500175787706,
MTRN,2025-Q1,0.017884483584109857,21.284227575826197,-0.002522887744905861
MTRN,2025-Q2,0.02205366736981875,21.27784438785028,0.008192592839335013
MTRN,2025-Q3,0.021537241526612322,21.30725251325065,0.018765060593707354
MTRN,2025-Q4,0.0027135551844047123,21.312607403473315,-0.001117150478616331
ZBRA,2024-Q4,0.0286144578313253,22.79869935722871,
ZBRA,2025-Q1,0.025066464109380935,22.79000200612869,-0.000506393214330928
ZBRA,2025-Q2,0.023557571176618795,22.794927191307284,0.004661123708742756
ZBRA,2025-Q3,0.023924631213586216,22.81104750290125,0.006446014627494731
ZBRA,2025-Q4,0.02611150317572336,22.86356726688301,-0.011879557751117384
DNOW,2024-Q4,0.01850709438618137,21.20630907969995,
DNOW,2025-Q1,0.018170805572380374,21.224647001884403,0.03513022410660206
DNOW,2025-Q2,0.01926550270921132,21.230685667577568,0.0030102347983142685
DNOW,2025-Q3,0.019879518072289156,21.230083439314864,0.0012048192771084338
DNOW,2025-Q4,-0.04485219164118247,22.090377378649528,0.1898572884811417
SNA,2024-Q4,0.042029682909532975,22.789723451067953,
SNA,2025-Q1,0.038840004957243775,22.81129539581278,0.0048580988970132605
SNA,2025-Q2,0.03990587432027116,22.827619479322465,0.013801848374747006
SNA,2025-Q3,0.041576906505816455,22.846197809700776,0.004140935420556274
SNA,2025-Q4,0.04036945900645483,22.852960757489033,0.000641917192682144
VECO,2024-Q4,0.025575733654421583,20.947670193112042,
VECO,2025-Q1,0.011063289397133616,20.96920674256847,0.011254871663340694
VECO,2025-Q2,0.009704206071208633,20.965980616237022,0.005259256063167557
VECO,2025-Q3,0.008181959840640168,20.977839060691856,0.01411260156708486
VECO,2025-Q4,0.005689416538755991,21.005278116456566,0.028554942506194395
PRLB,2024-Q4,0.005500919958252187,20.42689546361319,
PRLB,2025-Q1,0.006091260424435555,20.418708847269784,-0.003913485660044748
PRLB,2025-Q2,0.006885955234563782,20.426545710723488,0.004485692604930764
PRLB,2025-Q3,0.01169444609601575,20.44468224747989,-0.001759914382543552
PRLB,2025-Q4,0.010138653288185326,20.453312347021324,0.005350955902097811
BC,2024-Q4,0.005706536097363369,22.459812058095885,
BC,2025-Q1,0.009800239030220249,22.490903364054056,-0.002373228615332081
BC,2025-Q2,0.019208532523341905,22.48014051265422,0.006074935712683154
BC,2025-Q3,0.01692066130968874,22.41216167071523,0.010824789877158954
BC,2025-Q4,0.009807612665185799,22.393271899014188,-0.050261661835021273
CAT,2024-Q4,0.03331662184950549,25.197917230726116,
CAT,2025-Q1,0.030350460140748936,25.165611164292237,0.004012992209381693
CAT,2025-Q2,0.03166343758649322,25.226680113980116,-0.005347356767229449
CAT,2025-Q3,0.03256439256524615,25.263598790520494,-0.0009602868056592902
CAT,2025-Q4,0.026981792361921185,25.314184957164642,-0.003469087589389867
NVT,2024-Q4,0.01738704360866531,22.63056879888856,
NVT,2025-Q1,0.019327118921249425,22.62929105230281,-0.03692966415414121
NVT,2025-Q2,0.023243395582716524,22.631577955586405,0.03872910393520922
